section,strat_m,d13C,d18O,unit,lithology,location,northing,easting,87Sr/86Sr,Sr_ppm,Mn/Sr,Rb/Sr,carb_perc
U1241,133,9.806666667,-3.811015425,T3,l,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,134,7.476666667,-6.508367566,T3,l,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,135,6.067777778,-9.384828288,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,136,7.124666667,-5.648184443,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,137,6.619666667,-5.890698672,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,138,5.720666667,-6.836009239,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,139,6.772666667,-6.974588798,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,140,6.695666667,-8.781072342,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,141,6.485666667,-7.357662295,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,142,5.529777778,-10.00744645,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,143,3.572666667,-11.78131981,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,144,4.424666667,-8.310891693,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,145,4.732666667,-9.635316341,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,146,6.803666667,-4.19606863,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,147,7.796666667,-3.980280459,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,148,6.536666667,-6.330193846,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,149,5.912777778,-2.95077731,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,150,5.520666667,-2.172807061,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,151,4.814666667,-2.93301493,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,152,6.081666667,-3.63383156,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,153,5.327666667,-2.751871649,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,154,5.333666667,-4.317820671,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,155,6.137666667,-3.139894416,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,156,5.848666667,-2.9874569,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,157,6.221666667,-3.715989442,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,158,5.638666667,-2.353950342,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,159,6.384666667,-3.156721934,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,160,6.469666667,-2.41532129,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,161,6.757666667,-2.378696692,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,162,6.603666667,-2.086689763,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,163,6.435666667,-3.102279964,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,164,6.370666667,-2.150040419,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,165,6.700666667,-2.572708076,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,166,5.766777778,-4.178196266,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,167,5.346666667,-3.611064918,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,168,6.510666667,-4.318810525,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,169,5.664666667,-2.717226759,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,170,5.226666667,-4.27030768,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,171,6.193666667,-2.634079023,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,172,5.825666667,-3.10129011,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,173,6.291666667,-6.403443042,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,174,6.055666667,-3.364591273,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,175,6.139666667,-2.251005527,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,176,6.269666667,-4.575182711,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,177,5.907666667,-2.491540048,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,178,5.868777778,-2.290544695,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,179,5.871777778,-2.090594187,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,179,5.850777778,-2.160873821,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,180,5.664777778,-1.931227694,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,181,4.404777778,-2.826055707,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,182,4.869777778,-1.737216311,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,183,5.216777778,-1.852039374,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,184,4.849777778,-2.313311337,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,185,5.729777778,-1.222492232,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,186,4.206777778,-2.490495202,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,187,5.197777778,-3.018087382,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,188,4.690777778,-2.666689213,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,189,4.544777778,-4.320735242,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,190,5.053777778,-2.92603096,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,191,5.155777778,-2.886436801,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,192,4.902777778,-2.008436306,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,193,4.683777778,-2.98047293,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,194,5.452777778,-2.017344992,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,195,5.259777778,-1.835211856,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,196,5.409777778,-2.336077978,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,197,4.371777778,-3.331871099,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,198,5.062777778,-2.008436306,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,199,5.102777778,-2.312321483,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,200,4.548777778,-1.903511782,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,201,2.584777778,-4.768149248,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,202,5.144777778,-7.639715692,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,202,5.100777778,-7.673370728,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,203,4.755777778,-8.044565977,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,204,4.421777778,-9.078963403,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,205,5.135777778,-8.521675603,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,206,3.854777778,-6.688466001,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,207,5.018777778,-7.653573648,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,208,5.748777778,-3.931722621,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,209,5.320777778,-2.973543952,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,210,4.687777778,-4.151470208,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,211,4.967166667,-3.96460777,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,212,5.772166667,-7.035134868,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,213,5.641166667,-6.751046771,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,214,4.645166667,-7.244983915,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,215,4.776166667,-10.18089087,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,216,4.677166667,-7.665671863,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,217,4.790166667,-5.793857956,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,218,4.868166667,-2.508532541,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,219,4.303166667,-5.692892848,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,220,3.759166667,-8.852506805,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,221,3.813166667,-7.307344717,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,222,3.183166667,-6.91437268,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,223,3.749166667,-6.655030933,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,224,4.193166667,-6.818356842,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,225,3.886166667,-8.553570898,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,226,5.660166667,-2.736198961,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,227,4.013166667,-8.360549369,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,228,4.311166667,-5.803756496,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,229,3.691166667,-7.282598367,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,230,1.375166667,-6.725310567,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,231,1.299166667,-11.36178669,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,232,2.607166667,-7.539960406,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,233,3.673166667,-5.234590448,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,234,2.186166667,-4.588215788,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,235,2.256166667,-5.553323435,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,236,4.583166667,-2.104672111,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,237,3.897166667,-4.745602574,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,238,5.598166667,-2.94901757,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,239,5.235166667,-6.189799555,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,240,4.662166667,-5.255377382,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
U1241,241,3.156166667,-5.408804751,T3,d,Northern Bayangol,"N46 50' 13.8""","E96 20' 21.7""",,,,,
F1132,0.1,-3.552833333,-17.77554566,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,0.5,-2.492833333,-12.29571393,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,1,-1.739833333,-16.27393714,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,1.6,-1.625833333,-16.48873546,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,2,-1.624833333,-16.55604553,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,2.5,-1.121833333,-16.139317,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,3,-0.823833333,-13.8111804,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,3.5,-0.542833333,-10.38232616,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,4,-0.795833333,-15.26428607,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,4.5,0.011166667,-15.08413264,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,5,-0.192833333,-10.13981193,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,5.5,0.084166667,-14.61989112,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,6,-0.836833333,-16.80944816,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,6.5,-1.329833333,-18.02894828,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,7,-1.594833333,-13.70526602,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,9,-1.588833333,-7.243499134,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,10,1.111166667,-3.087102202,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,11,3.522166667,-1.762677555,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,12,3.557166667,-0.828255382,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,15,3.715166667,-3.613704529,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,17,3.562166667,-15.55035387,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,19,2.377166667,-9.798312299,T1,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,32,3.465166667,-10.69215046,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,34,5.771166667,-11.38702796,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,36,6.009166667,-12.33431824,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,38,6.643166667,-11.16530067,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,40,7.141166667,-10.94852264,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,42,8.237166667,-2.408062361,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,46,7.423166667,-10.18039594,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,48,7.435166667,-7.896802772,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,50,6.723166667,-6.215040831,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,52,7.479166667,-8.28284583,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,54,7.666166667,-7.504820589,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,55,8.559166667,-12.57386291,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,56,6.367166667,-13.96955704,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,57,6.909166667,-13.42018807,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,58,6.636166667,-12.46893838,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,59,5.235166667,-13.55480822,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,60,8.204166667,-7.890863648,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,62,8.591166667,-6.647607028,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,64,8.166166667,-9.651813907,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,68,6.962166667,-6.716896808,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,72,8.280166667,-14.85349666,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,76,7.764166667,-14.50803761,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,80,7.552166667,-10.52585499,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,84,8.309166667,-12.62236575,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,88,8.291166667,-14.64661717,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,92,8.891166667,-12.6085078,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,96,7.808166667,-12.71640188,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,100,7.173166667,-14.21603069,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,104,6.682166667,-6.409052215,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,105.5,6.989166667,-14.57237812,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,110,8.033166667,-10.35263054,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,112.6,5.295,-2.806313619,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,114.5,5.136,-2.963700404,T2,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,117,-6.834,-14.81225274,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,119,-1.411,-9.44427452,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,120,0.395,-7.656598202,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,121,-0.874,-8.912722923,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,122,-3.788,-11.79715747,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,123,-6.713,-14.69248041,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,124,-6.668333333,-7.839556215,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,125,-6.7305,-7.720856224,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,126,-7.2605,-11.64760703,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,127,-7.9395,-8.754263796,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,128,-7.9525,-8.369210591,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,129,-8.1545,-6.398411284,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,130,-8.1775,-8.027710963,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,131,-8.1275,-7.944563227,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,132,-7.2725,-11.96930958,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,133,-7.2115,-8.69586241,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,135,-6.2215,-11.92971542,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,136,-5.9405,-8.956194011,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,137,-6.0425,-11.30214798,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,138,-5.3485,-11.05567434,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,139,-4.9395,-7.575347686,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,140,-4.4115,-8.129665924,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,141,-4.4315,-7.025978718,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,142,-3.6245,-7.397173967,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,143,-3.2685,-8.862157882,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,144,-3.4945,-9.829245236,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,145,-1.9385,-20.11481811,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,147,-1.7975,-15.65354615,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,149,1.2405,-25.29670379,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,152,3.6135,-24.55332343,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,156,7.1095,-22.42117793,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,160,7.4585,-20.07720366,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,164,8.616666667,-18.20134785,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,168,8.898666667,-22.91998185,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,172,7.7875,-17.39370948,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,176,8.8465,-12.10293987,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,180,7.8695,-19.56841871,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,184,6.9315,-11.30907696,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,188,7.3515,-26.73298194,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,192,9.012666667,-17.28177349,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,196,6.514666667,-13.75987297,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,200,9.649666667,-9.410454508,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,204,9.898666667,-5.972691578,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,208,9.866666667,-9.181798235,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,212,8.695666667,-8.564129341,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,216,9.446666667,-8.882862328,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,220,10.12366667,-4.595804669,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,224,10.30266667,-2.342896973,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,228,10.25866667,-3.008078858,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F1132,236,10.28566667,-10.05979873,T3,l,Salaa Gorge,N 46 48.297',E 95 45.48',,,,,
F948,326.1,-2.860857143,-12.45953477,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,326.6,-1.801857143,-9.818604306,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,327.2,-2.204857143,-11.2281564,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,327.5,-1.259857143,-8.166537986,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,328.2,-1.658857143,-13.43850037,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,328.7,-1.054857143,-12.77034892,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,329.2,-0.345857143,-11.25587231,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,330,-0.397857143,-13.38207869,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,331,-0.253857143,-11.61914873,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,332,-0.675857143,-10.74114823,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,333,-0.909857143,-5.989849047,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,334,0.016142857,-11.1786637,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,335,-0.839857143,-13.64834942,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,336,-0.228857143,-11.97054689,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,337,-1.067857143,-7.654783469,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,338,-0.000857143,-11.54490968,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,339,-0.803857143,-14.3501559,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,340,-0.241857143,-9.375149715,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,341,-0.108857143,-11.86166295,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,342,-0.011857143,-9.416723583,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,343,1.569142857,-7.982425142,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,344,-0.611857143,-10.00667657,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F948,345,-0.522857143,-11.51521406,T1,l,Uliastai Gorge,N 46 50.929',E 96 48.423',,,,,
F708,29.7,-0.32,-7.02,Ol,d,Khongor Range,"N46 39'45.4""","E96 15'18.6""",,,,,
F708,30.2,-1.14,-5.99,Ol,d,Khongor Range,"N46 39'45.4""","E96 15'18.6""",,,,,
F708,30.5,-1.31,-6.7,Ol,d,Khongor Range,"N46 39'45.4""","E96 15'18.6""",,,,,
